DV_MT,1984,3,121.27
DV_MT,1984,4,120.61
DV_MT,1985,1,122.45
DV_MT,1985,2,122.27
DV_MT,1985,3,123.83
DV_MT,1985,4,123.28
DV_MT,1986,1,126.25
DV_MT,1986,2,127.54
DV_MT,1986,3,127.13
DV_MT,1986,4,126.53
DV_MT,1987,1,128.34
DV_MT,1987,2,127.11
DV_MT,1987,3,124.64
DV_MT,1987,4,122.80
DV_MT,1988,1,124.21
DV_MT,1988,2,124.52
DV_MT,1988,3,124.17
DV_MT,1988,4,123.85
DV_MT,1989,1,123.88
DV_MT,1989,2,124.68
DV_MT,1989,3,126.91
DV_MT,1989,4,127.09
DV_MT,1990,1,127.44
DV_MT,1990,2,128.36
DV_MT,1990,3,130.32
DV_MT,1990,4,130.10
DV_MT,1991,1,131.90
DV_MT,1991,2,133.65
DV_MT,1991,3,134.42
DV_MT,1991,4,137.42
DV_MT,1992,1,139.18
DV_MT,1992,2,140.53
DV_MT,1992,3,142.72
DV_MT,1992,4,145.07
DV_MT,1993,1,146.62
DV_MT,1993,2,149.82
DV_MT,1993,3,152.91
DV_MT,1993,4,156.10
DV_MT,1994,1,159.47
DV_MT,1994,2,164.54
DV_MT,1994,3,167.81
DV_MT,1994,4,169.40
DV_MT,1995,1,171.74
DV_MT,1995,2,175.46
DV_MT,1995,3,179.11
DV_MT,1995,4,181.35
DV_MT,1996,1,183.96
DV_MT,1996,2,184.80
DV_MT,1996,3,186.34
DV_MT,1996,4,188.33
DV_MT,1997,1,190.10
DV_MT,1997,2,191.46
DV_MT,1997,3,194.40
DV_MT,1997,4,197.10
DV_MT,1998,1,199.42
DV_MT,1998,2,200.85
DV_MT,1998,3,203.19
DV_MT,1998,4,205.28
DV_MT,1999,1,207.25
DV_MT,1999,2,209.67
DV_MT,1999,3,212.07
DV_MT,1999,4,213.74
DV_MT,2000,1,217.82
DV_MT,2000,2,220.40
DV_MT,2000,3,223.58
DV_MT,2000,4,227.16
DV_MT,2001,1,232.47
DV_MT,2001,2,235.63
DV_MT,2001,3,238.60
DV_MT,2001,4,240.89
DV_MT,2002,1,243.39
DV_MT,2002,2,245.93
DV_MT,2002,3,249.92
DV_MT,2002,4,252.14
DV_MT,2003,1,254.42
DV_MT,2003,2,256.99
DV_MT,2003,3,260.10
DV_MT,2003,4,266.34
DV_MT,2004,1,270.77
DV_MT,2004,2,278.55
DV_MT,2004,3,290.60
DV_MT,2004,4,297.98
DV_MT,2005,1,307.60
DV_MT,2005,2,323.94
DV_MT,2005,3,339.01
DV_MT,2005,4,352.12
DV_MT,2006,1,361.00
DV_MT,2006,2,368.52
DV_MT,2006,3,374.35
DV_MT,2006,4,379.60
DV_MT,2007,1,381.95
DV_MT,2007,2,382.12
DV_MT,2007,3,378.58
DV_MT,2007,4,376.47
DV_MT,2008,1,371.08
DV_MT,2008,2,359.18
DV_MT,2008,3,342.53
DV_MT,2008,4,337.08
DV_MT,2009,1,338.16
